ts_utc,ticker,side,price,edge_cents,spread_cents,score,reason,status,status_reason
2026-04-12T06:40:32.711757+00:00,KXBTC15M-26APR120245-45,yes,10,23,1,12.51,"asset=KXBTC15M, spot=71691.07, strike=71710.00, secs_left=268, sigma=0.20, d2=0.45, fair=32.5, market=9.5, conf=0.55",dry_run,
2026-04-12T06:40:41.103606+00:00,KXBTC15M-26APR120245-45,yes,10,23,1,12.36,"asset=KXBTC15M, spot=71691.07, strike=71710.00, secs_left=259, sigma=0.20, d2=0.46, fair=32.2, market=9.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T06:40:49.523904+00:00,KXBTC15M-26APR120245-45,yes,10,22,1,12.21,"asset=KXBTC15M, spot=71691.07, strike=71710.00, secs_left=251, sigma=0.20, d2=0.47, fair=32.0, market=9.5, conf=0.55",cooldown,cooldown_active_43s
2026-04-12T06:40:57.995474+00:00,KXBTC15M-26APR120245-45,yes,6,26,9,13.05,"asset=KXBTC15M, spot=71691.07, strike=71710.00, secs_left=242, sigma=0.20, d2=0.48, fair=31.7, market=5.5, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T06:50:41.378501+00:00,KXBTC15M-26APR120300-00,yes,50,17,1,9.08,"asset=KXBTC15M, spot=71722.13, strike=71695.12, secs_left=559, sigma=0.20, d2=0.45, fair=67.3, market=50.5, conf=0.55",dry_run,
2026-04-12T06:50:49.794516+00:00,KXBTC15M-26APR120300-00,yes,50,17,1,9.15,"asset=KXBTC15M, spot=71722.13, strike=71695.12, secs_left=551, sigma=0.20, d2=0.45, fair=67.4, market=50.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T06:50:58.209514+00:00,KXBTC15M-26APR120300-00,yes,50,17,1,9.21,"asset=KXBTC15M, spot=71722.13, strike=71695.12, secs_left=542, sigma=0.20, d2=0.45, fair=67.5, market=50.5, conf=0.55",cooldown,cooldown_active_43s
2026-04-12T07:01:57.456954+00:00,KXBTC15M-26APR120315-15,yes,34,12,1,6.54,"asset=KXBTC15M, spot=71664.02, strike=71670.01, secs_left=783, sigma=0.20, d2=0.08, fair=46.7, market=34.5, conf=0.55",dry_run,
2026-04-12T07:02:05.970082+00:00,KXBTC15M-26APR120315-15,yes,34,13,2,6.65,"asset=KXBTC15M, spot=71664.02, strike=71670.01, secs_left=774, sigma=0.20, d2=0.08, fair=46.6, market=34.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T07:08:02.802335+00:00,KXBTC15M-26APR120315-15,yes,6,18,1,12.45,"asset=KXBTC15M, spot=71633.99, strike=71670.01, secs_left=418, sigma=0.20, d2=0.69, fair=24.5, market=6.5, conf=0.70",dry_run,
2026-04-12T07:08:11.269923+00:00,KXBTC15M-26APR120315-15,yes,8,16,7,10.33,"asset=KXBTC15M, spot=71633.99, strike=71670.01, secs_left=409, sigma=0.20, d2=0.70, fair=24.3, market=8.0, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T07:08:19.673872+00:00,KXBTC15M-26APR120315-15,yes,8,16,7,10.17,"asset=KXBTC15M, spot=71633.99, strike=71670.01, secs_left=401, sigma=0.20, d2=0.71, fair=24.0, market=8.0, conf=0.70",cooldown,cooldown_active_43s
2026-04-12T07:08:28.159840+00:00,KXBTC15M-26APR120315-15,yes,6,18,1,12.5,"asset=KXBTC15M, spot=71635.25, strike=71670.01, secs_left=392, sigma=0.20, d2=0.69, fair=24.6, market=6.5, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T07:08:36.560980+00:00,KXBTC15M-26APR120315-15,yes,8,16,7,10.38,"asset=KXBTC15M, spot=71635.25, strike=71670.01, secs_left=384, sigma=0.20, d2=0.70, fair=24.3, market=8.0, conf=0.70",cooldown,cooldown_active_26s
2026-04-12T07:08:44.961978+00:00,KXBTC15M-26APR120315-15,yes,6,19,3,12.56,"asset=KXBTC15M, spot=71635.25, strike=71670.01, secs_left=375, sigma=0.20, d2=0.70, fair=24.1, market=5.5, conf=0.70",cooldown,cooldown_active_17s
2026-04-12T07:08:53.498357+00:00,KXBTC15M-26APR120315-15,yes,6,17,3,11.43,"asset=KXBTC15M, spot=71633.04, strike=71670.01, secs_left=367, sigma=0.20, d2=0.76, fair=22.5, market=5.5, conf=0.70",cooldown,cooldown_active_9s
2026-04-12T07:09:02.155937+00:00,KXBTC15M-26APR120315-15,yes,6,17,3,11.24,"asset=KXBTC15M, spot=71633.04, strike=71670.01, secs_left=358, sigma=0.20, d2=0.77, fair=22.2, market=5.5, conf=0.70",cooldown,cooldown_active_0s
2026-04-12T07:09:10.992518+00:00,KXBTC15M-26APR120315-15,yes,6,16,3,11.04,"asset=KXBTC15M, spot=71633.04, strike=71670.01, secs_left=350, sigma=0.20, d2=0.77, fair=21.9, market=5.5, conf=0.70",dry_run,
2026-04-12T07:09:19.483570+00:00,KXBTC15M-26APR120315-15,yes,6,22,3,14.68,"asset=KXBTC15M, spot=71641.32, strike=71670.01, secs_left=341, sigma=0.20, d2=0.61, fair=27.1, market=5.5, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T07:09:27.887685+00:00,KXBTC15M-26APR120315-15,yes,7,20,7,12.85,"asset=KXBTC15M, spot=71641.32, strike=71670.01, secs_left=332, sigma=0.20, d2=0.62, fair=26.9, market=7.0, conf=0.70",cooldown,cooldown_active_43s
2026-04-12T07:09:36.303503+00:00,KXBTC15M-26APR120315-15,yes,7,20,7,12.67,"asset=KXBTC15M, spot=71641.32, strike=71670.01, secs_left=324, sigma=0.20, d2=0.62, fair=26.6, market=7.0, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T07:09:44.798507+00:00,KXBTC15M-26APR120315-15,yes,7,36,7,18.75,"asset=KXBTC15M, spot=71662.01, strike=71670.01, secs_left=316, sigma=0.20, d2=0.18, fair=43.0, market=7.0, conf=0.55",cooldown,cooldown_active_26s
2026-04-12T07:09:53.212783+00:00,KXBTC15M-26APR120315-15,yes,7,36,7,18.7,"asset=KXBTC15M, spot=71662.01, strike=71670.01, secs_left=307, sigma=0.20, d2=0.18, fair=42.9, market=7.0, conf=0.55",cooldown,cooldown_active_17s
2026-04-12T07:10:02.095905+00:00,KXBTC15M-26APR120315-15,yes,7,36,7,18.64,"asset=KXBTC15M, spot=71662.01, strike=71670.01, secs_left=299, sigma=0.20, d2=0.18, fair=42.8, market=7.0, conf=0.55",cooldown,cooldown_active_8s
2026-04-12T07:10:36.114842+00:00,KXBTC15M-26APR120315-15,yes,7,44,7,23.11,"asset=KXBTC15M, spot=71670.98, strike=71670.01, secs_left=264, sigma=0.20, d2=0.02, fair=50.9, market=7.0, conf=0.55",dry_run,
2026-04-12T07:10:44.517599+00:00,KXBTC15M-26APR120315-15,yes,7,44,7,23.12,"asset=KXBTC15M, spot=71670.98, strike=71670.01, secs_left=256, sigma=0.20, d2=0.02, fair=50.9, market=7.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T07:10:52.916168+00:00,KXBTC15M-26APR120315-15,yes,7,44,7,23.13,"asset=KXBTC15M, spot=71670.98, strike=71670.01, secs_left=247, sigma=0.20, d2=0.02, fair=51.0, market=7.0, conf=0.55",cooldown,cooldown_active_43s
2026-04-12T07:16:02.895436+00:00,KXBTC15M-26APR120330-30,yes,36,14,4,7.1,"asset=KXBTC15M, spot=71665.65, strike=71665.65, secs_left=838, sigma=0.20, d2=0.00, fair=50.0, market=36.0, conf=0.55",dry_run,
2026-04-12T07:16:11.783849+00:00,KXBTC15M-26APR120330-30,yes,36,14,4,7.1,"asset=KXBTC15M, spot=71665.65, strike=71665.65, secs_left=829, sigma=0.20, d2=0.00, fair=50.0, market=36.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T07:16:20.338345+00:00,KXBTC15M-26APR120330-30,yes,36,14,3,7.52,"asset=KXBTC15M, spot=71665.65, strike=71665.65, secs_left=820, sigma=0.20, d2=0.00, fair=50.0, market=35.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T08:26:03.365988+00:00,KXBTC15M-26APR120430-30,no,93,12,4,7.8,"asset=KXBTC15M, spot=71739.01, strike=71704.45, secs_left=237, sigma=0.20, d2=0.88, fair=81.0, market=93.0, conf=0.70",dry_run,
2026-04-12T08:26:11.867634+00:00,KXBTC15M-26APR120430-30,no,94,12,5,7.67,"asset=KXBTC15M, spot=71739.01, strike=71704.45, secs_left=228, sigma=0.20, d2=0.90, fair=81.5, market=93.5, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T08:26:20.288087+00:00,KXBTC15M-26APR120430-30,no,94,12,5,7.36,"asset=KXBTC15M, spot=71739.01, strike=71704.45, secs_left=220, sigma=0.20, d2=0.91, fair=81.9, market=93.5, conf=0.70",cooldown,cooldown_active_43s
2026-04-12T08:26:28.744625+00:00,KXBTC15M-26APR120430-30,no,94,11,5,7.03,"asset=KXBTC15M, spot=71739.01, strike=71704.45, secs_left=212, sigma=0.20, d2=0.93, fair=82.4, market=93.5, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T08:26:37.154191+00:00,KXBTC15M-26APR120430-30,no,94,11,5,6.68,"asset=KXBTC15M, spot=71739.01, strike=71704.45, secs_left=203, sigma=0.20, d2=0.95, fair=82.9, market=93.5, conf=0.70",cooldown,cooldown_active_26s
2026-04-12T09:36:17.476943+00:00,KXBTC15M-26APR120545-45,yes,53,12,2,6.52,"asset=KXBTC15M, spot=71654.12, strike=71631.01, secs_left=524, sigma=0.20, d2=0.40, fair=65.4, market=53.0, conf=0.55",dry_run,
2026-04-12T09:36:26.016392+00:00,KXBTC15M-26APR120545-45,yes,53,13,2,6.59,"asset=KXBTC15M, spot=71654.12, strike=71631.01, secs_left=514, sigma=0.20, d2=0.40, fair=65.5, market=53.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T09:36:34.555152+00:00,KXBTC15M-26APR120545-45,yes,53,13,2,6.66,"asset=KXBTC15M, spot=71654.12, strike=71631.01, secs_left=506, sigma=0.20, d2=0.40, fair=65.7, market=53.0, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T09:36:43.202719+00:00,KXBTC15M-26APR120545-45,yes,53,13,2,6.73,"asset=KXBTC15M, spot=71654.12, strike=71631.01, secs_left=497, sigma=0.20, d2=0.41, fair=65.8, market=53.0, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T09:36:51.759856+00:00,KXBTC15M-26APR120545-45,yes,53,13,2,6.8,"asset=KXBTC15M, spot=71654.12, strike=71631.01, secs_left=489, sigma=0.20, d2=0.41, fair=65.9, market=53.0, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T09:55:13.574604+00:00,KXBTC15M-26APR120600-00,yes,12,13,1,8.96,"asset=KXBTC15M, spot=71578.32, strike=71606.78, secs_left=288, sigma=0.20, d2=0.66, fair=25.5, market=12.5, conf=0.70",dry_run,
2026-04-12T10:03:45.043145+00:00,KXBTC15M-26APR120615-15,yes,39,15,4,7.64,"asset=KXBTC15M, spot=71557.27, strike=71550.64, secs_left=676, sigma=0.20, d2=0.10, fair=54.0, market=39.0, conf=0.55",dry_run,
2026-04-12T10:03:53.453122+00:00,KXBTC15M-26APR120615-15,yes,40,15,3,7.53,"asset=KXBTC15M, spot=71557.27, strike=71550.64, secs_left=667, sigma=0.20, d2=0.10, fair=54.0, market=39.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T10:04:02.087472+00:00,KXBTC15M-26APR120615-15,yes,40,15,3,7.55,"asset=KXBTC15M, spot=71557.27, strike=71550.64, secs_left=658, sigma=0.20, d2=0.10, fair=54.0, market=39.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T10:04:10.624916+00:00,KXBTC15M-26APR120615-15,yes,40,17,3,8.99,"asset=KXBTC15M, spot=71561.54, strike=71550.64, secs_left=650, sigma=0.20, d2=0.17, fair=56.7, market=39.5, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T10:04:19.055105+00:00,KXBTC15M-26APR120615-15,yes,40,17,2,8.89,"asset=KXBTC15M, spot=71561.54, strike=71550.64, secs_left=641, sigma=0.20, d2=0.17, fair=56.7, market=40.0, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T10:26:43.913209+00:00,KXBTC15M-26APR120630-30,no,80,33,8,16.85,"asset=KXBTC15M, spot=71664.41, strike=71667.30, secs_left=197, sigma=0.23, d2=0.07, fair=47.2, market=80.0, conf=0.55",dry_run,
2026-04-12T10:26:52.413905+00:00,KXBTC15M-26APR120630-30,no,80,33,8,16.88,"asset=KXBTC15M, spot=71664.41, strike=71667.30, secs_left=188, sigma=0.23, d2=0.07, fair=47.1, market=80.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T11:32:20.700401+00:00,KXBTC15M-26APR120745-45,no,55,20,4,10.43,"asset=KXBTC15M, spot=71518.82, strike=71546.03, secs_left=762, sigma=0.20, d2=0.39, fair=34.9, market=55.0, conf=0.55",dry_run,
2026-04-12T11:33:21.225056+00:00,KXBTC15M-26APR120745-45,no,55,19,4,10.07,"asset=KXBTC15M, spot=71521.17, strike=71546.03, secs_left=700, sigma=0.20, d2=0.37, fair=35.6, market=55.0, conf=0.55",dry_run,
2026-04-12T12:27:37.519568+00:00,KXBTC15M-26APR120830-30,no,90,26,10,13.02,"asset=KXBTC15M, spot=71448.14, strike=71437.08, secs_left=144, sigma=0.21, d2=0.35, fair=63.6, market=90.0, conf=0.55",dry_run,
2026-04-12T12:27:54.356602+00:00,KXBTC15M-26APR120830-30,no,86,22,2,11.54,"asset=KXBTC15M, spot=71448.14, strike=71437.08, secs_left=126, sigma=0.21, d2=0.37, fair=64.5, market=86.0, conf=0.55",cooldown,cooldown_active_43s
2026-04-12T12:28:03.234988+00:00,KXBTC15M-26APR120830-30,no,86,40,2,21.85,"asset=KXBTC15M, spot=71433.99, strike=71437.08, secs_left=118, sigma=0.21, d2=0.11, fair=45.7, market=86.0, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T12:28:11.660987+00:00,KXBTC15M-26APR120830-30,no,86,40,2,21.95,"asset=KXBTC15M, spot=71433.99, strike=71437.08, secs_left=109, sigma=0.21, d2=0.11, fair=45.5, market=86.0, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T12:28:20.139442+00:00,KXBTC15M-26APR120830-30,no,88,43,6,22.55,"asset=KXBTC15M, spot=71433.99, strike=71437.08, secs_left=100, sigma=0.21, d2=0.12, fair=45.4, market=88.0, conf=0.55",cooldown,cooldown_active_17s
2026-04-12T12:28:28.622394+00:00,KXBTC15M-26APR120830-30,no,88,43,7,22.79,"asset=KXBTC15M, spot=71433.99, strike=71437.08, secs_left=92, sigma=0.21, d2=0.12, fair=45.2, market=88.5, conf=0.55",cooldown,cooldown_active_8s
2026-04-12T13:04:08.406498+00:00,KXBTC15M-26APR120915-15,yes,14,34,3,18.38,"asset=KXBTC15M, spot=70992.71, strike=71007.36, secs_left=653, sigma=0.80, d2=0.06, fair=47.7, market=13.5, conf=0.55",dry_run,
2026-04-12T13:04:16.868504+00:00,KXBTC15M-26APR120915-15,yes,14,34,3,18.37,"asset=KXBTC15M, spot=70992.71, strike=71007.36, secs_left=643, sigma=0.80, d2=0.06, fair=47.7, market=13.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T13:21:59.132358+00:00,KXBTC15M-26APR120930-30,no,73,15,4,7.76,"asset=KXBTC15M, spot=71090.65, strike=71058.89, secs_left=482, sigma=0.58, d2=0.20, fair=57.8, market=73.0, conf=0.55",dry_run,
2026-04-12T13:22:08.228195+00:00,KXBTC15M-26APR120930-30,no,74,17,1,9.0,"asset=KXBTC15M, spot=71090.65, strike=71058.89, secs_left=473, sigma=0.58, d2=0.20, fair=57.9, market=74.5, conf=0.55",cooldown,cooldown_active_50s
2026-04-12T13:22:16.782628+00:00,KXBTC15M-26APR120930-30,no,78,20,4,10.43,"asset=KXBTC15M, spot=71090.65, strike=71058.89, secs_left=464, sigma=0.58, d2=0.20, fair=57.9, market=78.0, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T13:22:25.429633+00:00,KXBTC15M-26APR120930-30,no,80,16,1,8.62,"asset=KXBTC15M, spot=71113.29, strike=71058.89, secs_left=455, sigma=0.58, d2=0.35, fair=63.6, market=79.5, conf=0.55",cooldown,cooldown_active_33s
2026-04-12T13:22:34.123496+00:00,KXBTC15M-26APR120930-30,no,80,16,1,8.55,"asset=KXBTC15M, spot=71113.29, strike=71058.89, secs_left=446, sigma=0.58, d2=0.35, fair=63.7, market=79.5, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T13:22:42.678690+00:00,KXBTC15M-26APR120930-30,no,80,16,1,8.48,"asset=KXBTC15M, spot=71113.29, strike=71058.89, secs_left=438, sigma=0.58, d2=0.35, fair=63.8, market=79.5, conf=0.55",cooldown,cooldown_active_16s
2026-04-12T13:22:51.305859+00:00,KXBTC15M-26APR120930-30,no,80,18,1,9.8,"asset=KXBTC15M, spot=71103.04, strike=71058.89, secs_left=429, sigma=0.58, d2=0.29, fair=61.4, market=79.5, conf=0.55",cooldown,cooldown_active_7s
2026-04-12T13:23:00.306542+00:00,KXBTC15M-26APR120930-30,no,82,21,6,10.42,"asset=KXBTC15M, spot=71103.04, strike=71058.89, secs_left=420, sigma=0.59, d2=0.29, fair=61.4, market=82.0, conf=0.55",dry_run,
2026-04-12T13:23:18.087913+00:00,KXBTC15M-26APR120930-30,no,72,20,3,10.7,"asset=KXBTC15M, spot=71067.24, strike=71058.89, secs_left=403, sigma=0.59, d2=0.06, fair=52.2, market=72.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T13:23:26.706998+00:00,KXBTC15M-26APR120930-30,no,72,20,3,10.68,"asset=KXBTC15M, spot=71067.24, strike=71058.89, secs_left=394, sigma=0.59, d2=0.06, fair=52.3, market=72.5, conf=0.55",cooldown,cooldown_active_33s
2026-04-12T13:23:35.267672+00:00,KXBTC15M-26APR120930-30,no,72,20,3,10.67,"asset=KXBTC15M, spot=71067.24, strike=71058.89, secs_left=385, sigma=0.59, d2=0.06, fair=52.3, market=72.5, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T13:23:43.904734+00:00,KXBTC15M-26APR120930-30,no,72,17,3,8.72,"asset=KXBTC15M, spot=71079.99, strike=71058.89, secs_left=377, sigma=0.59, d2=0.15, fair=55.8, market=72.5, conf=0.55",cooldown,cooldown_active_16s
2026-04-12T13:23:52.474943+00:00,KXBTC15M-26APR120930-30,no,72,17,3,8.68,"asset=KXBTC15M, spot=71079.99, strike=71058.89, secs_left=368, sigma=0.59, d2=0.15, fair=55.9, market=72.5, conf=0.55",cooldown,cooldown_active_7s
2026-04-12T13:24:01.484856+00:00,KXBTC15M-26APR120930-30,no,70,14,2,7.41,"asset=KXBTC15M, spot=71079.99, strike=71058.89, secs_left=359, sigma=0.58, d2=0.15, fair=56.0, market=70.0, conf=0.55",dry_run,
2026-04-12T13:41:00.941564+00:00,KXBTC15M-26APR120945-45,no,35,19,4,12.45,"asset=KXBTC15M, spot=70976.15, strike=71035.24, secs_left=240, sigma=0.31, d2=0.98, fair=16.4, market=35.0, conf=0.70",dry_run,
2026-04-12T13:41:10.075779+00:00,KXBTC15M-26APR120945-45,no,35,19,4,12.78,"asset=KXBTC15M, spot=70976.15, strike=71035.24, secs_left=231, sigma=0.31, d2=1.00, fair=15.9, market=35.0, conf=0.70",cooldown,cooldown_active_50s
2026-04-12T13:41:18.485643+00:00,KXBTC15M-26APR120945-45,no,35,20,4,16.06,"asset=KXBTC15M, spot=70976.15, strike=71035.24, secs_left=222, sigma=0.31, d2=1.02, fair=15.4, market=35.0, conf=0.85",cooldown,cooldown_active_42s
2026-04-12T13:41:26.979365+00:00,KXBTC15M-26APR120945-45,no,35,12,4,8.01,"asset=KXBTC15M, spot=70992.66, strike=71035.24, secs_left=213, sigma=0.31, d2=0.75, fair=22.7, market=35.0, conf=0.70",cooldown,cooldown_active_33s
2026-04-12T13:47:19.964632+00:00,KXBTC15M-26APR121000-00,yes,38,12,1,6.63,"asset=KXBTC15M, spot=70999.99, strike=70997.95, secs_left=760, sigma=0.28, d2=0.02, fair=50.8, market=38.5, conf=0.55",dry_run,
2026-04-12T13:47:28.987942+00:00,KXBTC15M-26APR121000-00,yes,38,12,1,6.63,"asset=KXBTC15M, spot=70999.99, strike=70997.95, secs_left=752, sigma=0.28, d2=0.02, fair=50.8, market=38.5, conf=0.55",cooldown,cooldown_active_50s
2026-04-12T13:54:30.624677+00:00,KXBTC15M-26APR121000-00,yes,14,13,3,8.78,"asset=KXBTC15M, spot=70956.20, strike=70997.95, secs_left=330, sigma=0.29, d2=0.62, fair=26.7, market=13.5, conf=0.70",dry_run,
2026-04-12T13:54:39.136497+00:00,KXBTC15M-26APR121000-00,yes,13,13,4,8.78,"asset=KXBTC15M, spot=70956.20, strike=70997.95, secs_left=321, sigma=0.29, d2=0.63, fair=26.4, market=13.0, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T13:54:47.641524+00:00,KXBTC15M-26APR121000-00,yes,10,10,1,6.53,"asset=KXBTC15M, spot=70943.10, strike=70997.95, secs_left=313, sigma=0.29, d2=0.84, fair=20.0, market=10.5, conf=0.70",cooldown,cooldown_active_42s
2026-04-12T13:54:56.172881+00:00,KXBTC15M-26APR121000-00,yes,10,9,1,6.3,"asset=KXBTC15M, spot=70943.10, strike=70997.95, secs_left=304, sigma=0.29, d2=0.85, fair=19.7, market=10.5, conf=0.70",cooldown,cooldown_active_34s
2026-04-12T13:56:58.262708+00:00,KXBTC15M-26APR121000-00,yes,4,10,2,7.89,"asset=KXBTC15M, spot=70948.48, strike=70997.95, secs_left=183, sigma=0.26, d2=1.10, fair=13.6, market=4.0, conf=0.85",dry_run,
2026-04-12T14:03:00.114406+00:00,KXBTC15M-26APR121015-15,no,63,15,4,7.64,"asset=KXBTC15M, spot=70913.99, strike=70919.27, secs_left=720, sigma=0.31, d2=0.05, fair=48.0, market=63.0, conf=0.55",dry_run,
2026-04-12T14:03:08.822524+00:00,KXBTC15M-26APR121015-15,no,63,15,4,7.64,"asset=KXBTC15M, spot=70913.99, strike=70919.27, secs_left=712, sigma=0.31, d2=0.05, fair=48.0, market=63.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T14:16:28.959906+00:00,KXBTC15M-26APR121030-30,no,72,26,3,13.99,"asset=KXBTC15M, spot=71067.29, strike=71076.21, secs_left=812, sigma=0.26, d2=0.09, fair=46.2, market=72.5, conf=0.55",dry_run,
2026-04-12T14:16:37.443769+00:00,KXBTC15M-26APR121030-30,no,72,26,2,13.88,"asset=KXBTC15M, spot=71067.29, strike=71076.21, secs_left=803, sigma=0.26, d2=0.09, fair=46.2, market=72.0, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T14:16:46.274397+00:00,KXBTC15M-26APR121030-30,no,72,26,2,13.89,"asset=KXBTC15M, spot=71067.29, strike=71076.21, secs_left=794, sigma=0.26, d2=0.10, fair=46.2, market=72.0, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T14:16:54.896151+00:00,KXBTC15M-26APR121030-30,no,72,22,1,11.73,"asset=KXBTC15M, spot=71078.32, strike=71076.21, secs_left=786, sigma=0.26, d2=0.02, fair=50.9, market=72.5, conf=0.55",cooldown,cooldown_active_34s
2026-04-12T14:27:29.811882+00:00,KXBTC15M-26APR121030-30,no,96,42,1,23.0,"asset=KXBTC15M, spot=71080.74, strike=71076.21, secs_left=151, sigma=0.26, d2=0.11, fair=54.4, market=96.5, conf=0.55",dry_run,
2026-04-12T14:27:38.555558+00:00,KXBTC15M-26APR121030-30,no,96,42,1,22.92,"asset=KXBTC15M, spot=71080.74, strike=71076.21, secs_left=142, sigma=0.26, d2=0.11, fair=54.6, market=96.5, conf=0.55",cooldown,cooldown_active_51s
2026-04-12T14:27:47.223948+00:00,KXBTC15M-26APR121030-30,no,96,42,1,22.89,"asset=KXBTC15M, spot=71080.74, strike=71076.21, secs_left=133, sigma=0.27, d2=0.12, fair=54.6, market=96.5, conf=0.55",cooldown,cooldown_active_42s
2026-04-12T14:27:55.825278+00:00,KXBTC15M-26APR121030-30,no,97,42,2,22.9,"asset=KXBTC15M, spot=71080.79, strike=71076.21, secs_left=125, sigma=0.27, d2=0.12, fair=54.8, market=97.0, conf=0.55",cooldown,cooldown_active_33s
2026-04-12T14:28:04.611368+00:00,KXBTC15M-26APR121030-30,no,98,43,1,23.23,"asset=KXBTC15M, spot=71080.79, strike=71076.21, secs_left=116, sigma=0.27, d2=0.13, fair=55.0, market=97.5, conf=0.55",cooldown,cooldown_active_25s
2026-04-12T14:28:13.217078+00:00,KXBTC15M-26APR121030-30,no,98,42,1,23.12,"asset=KXBTC15M, spot=71080.79, strike=71076.21, secs_left=107, sigma=0.27, d2=0.13, fair=55.2, market=97.5, conf=0.55",cooldown,cooldown_active_16s
2026-04-12T14:28:21.817219+00:00,KXBTC15M-26APR121030-30,no,98,38,1,20.56,"asset=KXBTC15M, spot=71084.59, strike=71076.21, secs_left=99, sigma=0.27, d2=0.25, fair=59.8, market=97.5, conf=0.55",cooldown,cooldown_active_7s
2026-04-12T14:28:30.352822+00:00,KXBTC15M-26APR121030-30,no,98,38,1,20.86,"asset=KXBTC15M, spot=71084.59, strike=71076.21, secs_left=90, sigma=0.27, d2=0.26, fair=60.3, market=98.5, conf=0.55",dry_run,
2026-04-12T14:50:36.311570+00:00,KXBTC15M-26APR121100-00,no,58,32,1,21.98,"asset=KXBTC15M, spot=70790.01, strike=70862.54, secs_left=564, sigma=0.39, d2=0.62, fair=26.9, market=58.5, conf=0.70",dry_run,
2026-04-12T14:50:44.872935+00:00,KXBTC15M-26APR121100-00,no,58,32,1,22.09,"asset=KXBTC15M, spot=70790.01, strike=70862.54, secs_left=556, sigma=0.39, d2=0.62, fair=26.7, market=58.5, conf=0.70",cooldown,cooldown_active_51s
2026-04-12T14:56:23.538325+00:00,KXBTC15M-26APR121100-00,yes,4,10,1,8.57,"asset=KXBTC15M, spot=70789.90, strike=70862.54, secs_left=217, sigma=0.37, d2=1.05, fair=14.8, market=4.5, conf=0.85",dry_run,
2026-04-12T14:56:32.288131+00:00,KXBTC15M-26APR121100-00,yes,4,11,1,8.89,"asset=KXBTC15M, spot=70789.90, strike=70862.54, secs_left=208, sigma=0.39, d2=1.03, fair=15.1, market=4.5, conf=0.85",cooldown,cooldown_active_51s
2026-04-12T14:56:40.892931+00:00,KXBTC15M-26APR121100-00,yes,4,10,1,8.45,"asset=KXBTC15M, spot=70789.90, strike=70862.54, secs_left=200, sigma=0.39, d2=1.05, fair=14.6, market=4.5, conf=0.85",cooldown,cooldown_active_42s
2026-04-12T14:56:49.860593+00:00,KXBTC15M-26APR121100-00,yes,4,10,1,8.48,"asset=KXBTC15M, spot=70791.59, strike=70862.54, secs_left=191, sigma=0.39, d2=1.05, fair=14.6, market=4.5, conf=0.85",cooldown,cooldown_active_33s
2026-04-12T14:56:58.442609+00:00,KXBTC15M-26APR121100-00,yes,4,10,1,7.99,"asset=KXBTC15M, spot=70791.59, strike=70862.54, secs_left=182, sigma=0.39, d2=1.08, fair=14.1, market=4.5, conf=0.85",cooldown,cooldown_active_25s
2026-04-12T14:57:07.185873+00:00,KXBTC15M-26APR121100-00,yes,4,9,1,7.49,"asset=KXBTC15M, spot=70791.59, strike=70862.54, secs_left=173, sigma=0.39, d2=1.10, fair=13.5, market=4.5, conf=0.85",cooldown,cooldown_active_16s
2026-04-12T14:57:49.862610+00:00,KXBTC15M-26APR121100-00,yes,5,17,5,11.17,"asset=KXBTC15M, spot=70819.49, strike=70862.54, secs_left=131, sigma=0.39, d2=0.77, fair=22.0, market=5.0, conf=0.70",dry_run,
