ticker,expiry_time,status,side,price,score,won,pnl_cents,product
KXETH15M-26APR010115-00,2026-04-01T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010130-00,2026-04-01T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010130-00,2026-04-01T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010145-00,2026-04-01T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010145-00,2026-04-01T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010200-00,2026-04-01T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010200-00,2026-04-01T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010215-00,2026-04-01T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010215-00,2026-04-01T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010230-00,2026-04-01T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010230-00,2026-04-01T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010245-00,2026-04-01T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010245-00,2026-04-01T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010300-00,2026-04-01T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010300-00,2026-04-01T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010315-00,2026-04-01T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010315-00,2026-04-01T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010330-00,2026-04-01T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010330-00,2026-04-01T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010345-00,2026-04-01T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010345-00,2026-04-01T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010400-00,2026-04-01T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010400-00,2026-04-01T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010415-00,2026-04-01T04:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010415-00,2026-04-01T04:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010430-00,2026-04-01T04:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010430-00,2026-04-01T04:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010445-00,2026-04-01T04:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010445-00,2026-04-01T04:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010500-00,2026-04-01T05:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010500-00,2026-04-01T05:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010515-00,2026-04-01T05:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010515-00,2026-04-01T05:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010530-00,2026-04-01T05:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010530-00,2026-04-01T05:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010545-00,2026-04-01T05:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010545-00,2026-04-01T05:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010600-00,2026-04-01T06:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010600-00,2026-04-01T06:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010615-00,2026-04-01T06:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010615-00,2026-04-01T06:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010630-00,2026-04-01T06:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010630-00,2026-04-01T06:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010645-00,2026-04-01T06:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010645-00,2026-04-01T06:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010700-00,2026-04-01T07:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010700-00,2026-04-01T07:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010715-00,2026-04-01T07:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010715-00,2026-04-01T07:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010730-00,2026-04-01T07:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010730-00,2026-04-01T07:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010745-00,2026-04-01T07:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010745-00,2026-04-01T07:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010800-00,2026-04-01T08:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010800-00,2026-04-01T08:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010815-00,2026-04-01T08:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010815-00,2026-04-01T08:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010830-00,2026-04-01T08:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010830-00,2026-04-01T08:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010845-00,2026-04-01T08:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010845-00,2026-04-01T08:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR010900-00,2026-04-01T09:00:00+00:00,rejected,,,,,,
KXETH15M-26APR010900-00,2026-04-01T09:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR010915-00,2026-04-01T09:15:00+00:00,rejected,,,,,,
KXETH15M-26APR010915-00,2026-04-01T09:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR010930-00,2026-04-01T09:30:00+00:00,rejected,,,,,,
KXETH15M-26APR010930-00,2026-04-01T09:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR010945-00,2026-04-01T09:45:00+00:00,rejected,,,,,,
KXETH15M-26APR010945-00,2026-04-01T09:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011000-00,2026-04-01T10:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011000-00,2026-04-01T10:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011015-00,2026-04-01T10:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011015-00,2026-04-01T10:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011030-00,2026-04-01T10:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011030-00,2026-04-01T10:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011045-00,2026-04-01T10:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011045-00,2026-04-01T10:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011100-00,2026-04-01T11:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011100-00,2026-04-01T11:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011115-00,2026-04-01T11:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011115-00,2026-04-01T11:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011130-00,2026-04-01T11:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011130-00,2026-04-01T11:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011145-00,2026-04-01T11:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011145-00,2026-04-01T11:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011200-00,2026-04-01T12:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011200-00,2026-04-01T12:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011215-00,2026-04-01T12:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011215-00,2026-04-01T12:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011230-00,2026-04-01T12:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011230-00,2026-04-01T12:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011245-00,2026-04-01T12:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011245-00,2026-04-01T12:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011300-00,2026-04-01T13:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011300-00,2026-04-01T13:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011315-00,2026-04-01T13:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011315-00,2026-04-01T13:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011330-00,2026-04-01T13:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011330-00,2026-04-01T13:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011345-00,2026-04-01T13:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011345-00,2026-04-01T13:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011400-00,2026-04-01T14:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011400-00,2026-04-01T14:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011415-00,2026-04-01T14:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011415-00,2026-04-01T14:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011430-00,2026-04-01T14:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011430-00,2026-04-01T14:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011445-00,2026-04-01T14:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011445-00,2026-04-01T14:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011500-00,2026-04-01T15:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011500-00,2026-04-01T15:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011515-00,2026-04-01T15:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011515-00,2026-04-01T15:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011530-00,2026-04-01T15:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011530-00,2026-04-01T15:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011545-00,2026-04-01T15:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011545-00,2026-04-01T15:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011600-00,2026-04-01T16:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011600-00,2026-04-01T16:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011615-00,2026-04-01T16:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011615-00,2026-04-01T16:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011630-00,2026-04-01T16:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011630-00,2026-04-01T16:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011645-00,2026-04-01T16:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011645-00,2026-04-01T16:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011700-00,2026-04-01T17:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011700-00,2026-04-01T17:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011715-00,2026-04-01T17:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011715-00,2026-04-01T17:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011730-00,2026-04-01T17:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011730-00,2026-04-01T17:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011745-00,2026-04-01T17:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011745-00,2026-04-01T17:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011800-00,2026-04-01T18:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011800-00,2026-04-01T18:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011815-00,2026-04-01T18:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011815-00,2026-04-01T18:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011830-00,2026-04-01T18:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011830-00,2026-04-01T18:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011845-00,2026-04-01T18:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011845-00,2026-04-01T18:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR011900-00,2026-04-01T19:00:00+00:00,rejected,,,,,,
KXETH15M-26APR011900-00,2026-04-01T19:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR011915-00,2026-04-01T19:15:00+00:00,rejected,,,,,,
KXETH15M-26APR011915-00,2026-04-01T19:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR011930-00,2026-04-01T19:30:00+00:00,rejected,,,,,,
KXETH15M-26APR011930-00,2026-04-01T19:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR011945-00,2026-04-01T19:45:00+00:00,rejected,,,,,,
KXETH15M-26APR011945-00,2026-04-01T19:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR012000-00,2026-04-01T20:00:00+00:00,rejected,,,,,,
KXETH15M-26APR012000-00,2026-04-01T20:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR012015-00,2026-04-01T20:15:00+00:00,rejected,,,,,,
KXETH15M-26APR012015-00,2026-04-01T20:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR012030-00,2026-04-01T20:30:00+00:00,rejected,,,,,,
KXETH15M-26APR012030-00,2026-04-01T20:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR012045-00,2026-04-01T20:45:00+00:00,rejected,,,,,,
KXETH15M-26APR012045-00,2026-04-01T20:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR012100-00,2026-04-01T21:00:00+00:00,rejected,,,,,,
KXETH15M-26APR012100-00,2026-04-01T21:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR012115-00,2026-04-01T21:15:00+00:00,rejected,,,,,,
KXETH15M-26APR012115-00,2026-04-01T21:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR012130-00,2026-04-01T21:30:00+00:00,rejected,,,,,,
KXETH15M-26APR012130-00,2026-04-01T21:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR012145-00,2026-04-01T21:45:00+00:00,rejected,,,,,,
KXETH15M-26APR012145-00,2026-04-01T21:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR012200-00,2026-04-01T22:00:00+00:00,rejected,,,,,,
KXETH15M-26APR012200-00,2026-04-01T22:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR012215-00,2026-04-01T22:15:00+00:00,rejected,,,,,,
KXETH15M-26APR012215-00,2026-04-01T22:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR012230-00,2026-04-01T22:30:00+00:00,rejected,,,,,,
KXETH15M-26APR012230-00,2026-04-01T22:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR012245-00,2026-04-01T22:45:00+00:00,rejected,,,,,,
KXETH15M-26APR012245-00,2026-04-01T22:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR012300-00,2026-04-01T23:00:00+00:00,rejected,,,,,,
KXETH15M-26APR012300-00,2026-04-01T23:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR012315-00,2026-04-01T23:15:00+00:00,rejected,,,,,,
KXETH15M-26APR012315-00,2026-04-01T23:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR012330-00,2026-04-01T23:30:00+00:00,rejected,,,,,,
KXETH15M-26APR012330-00,2026-04-01T23:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR012345-00,2026-04-01T23:45:00+00:00,rejected,,,,,,
KXETH15M-26APR012345-00,2026-04-01T23:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020000-00,2026-04-02T00:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020000-00,2026-04-02T00:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020015-00,2026-04-02T00:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020015-00,2026-04-02T00:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020030-00,2026-04-02T00:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020030-00,2026-04-02T00:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020045-00,2026-04-02T00:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020045-00,2026-04-02T00:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020100-00,2026-04-02T01:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020100-00,2026-04-02T01:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020115-00,2026-04-02T01:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020115-00,2026-04-02T01:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020130-00,2026-04-02T01:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020130-00,2026-04-02T01:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020145-00,2026-04-02T01:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020145-00,2026-04-02T01:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020200-00,2026-04-02T02:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020200-00,2026-04-02T02:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020215-00,2026-04-02T02:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020215-00,2026-04-02T02:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020230-00,2026-04-02T02:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020230-00,2026-04-02T02:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020245-00,2026-04-02T02:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020245-00,2026-04-02T02:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020300-00,2026-04-02T03:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020300-00,2026-04-02T03:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020315-00,2026-04-02T03:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020315-00,2026-04-02T03:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020330-00,2026-04-02T03:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020330-00,2026-04-02T03:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020345-00,2026-04-02T03:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020345-00,2026-04-02T03:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020400-00,2026-04-02T04:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020400-00,2026-04-02T04:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020415-00,2026-04-02T04:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020415-00,2026-04-02T04:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020430-00,2026-04-02T04:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020430-00,2026-04-02T04:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020445-00,2026-04-02T04:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020445-00,2026-04-02T04:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020500-00,2026-04-02T05:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020500-00,2026-04-02T05:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020515-00,2026-04-02T05:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020515-00,2026-04-02T05:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020530-00,2026-04-02T05:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020530-00,2026-04-02T05:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020545-00,2026-04-02T05:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020545-00,2026-04-02T05:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020600-00,2026-04-02T06:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020600-00,2026-04-02T06:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020615-00,2026-04-02T06:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020615-00,2026-04-02T06:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020630-00,2026-04-02T06:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020630-00,2026-04-02T06:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020645-00,2026-04-02T06:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020645-00,2026-04-02T06:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020700-00,2026-04-02T07:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020700-00,2026-04-02T07:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020715-00,2026-04-02T07:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020715-00,2026-04-02T07:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020730-00,2026-04-02T07:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020730-00,2026-04-02T07:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020745-00,2026-04-02T07:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020745-00,2026-04-02T07:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020800-00,2026-04-02T08:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020800-00,2026-04-02T08:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020815-00,2026-04-02T08:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020815-00,2026-04-02T08:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020830-00,2026-04-02T08:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020830-00,2026-04-02T08:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020845-00,2026-04-02T08:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020845-00,2026-04-02T08:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR020900-00,2026-04-02T09:00:00+00:00,rejected,,,,,,
KXETH15M-26APR020900-00,2026-04-02T09:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR020915-00,2026-04-02T09:15:00+00:00,rejected,,,,,,
KXETH15M-26APR020915-00,2026-04-02T09:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR020930-00,2026-04-02T09:30:00+00:00,rejected,,,,,,
KXETH15M-26APR020930-00,2026-04-02T09:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR020945-00,2026-04-02T09:45:00+00:00,rejected,,,,,,
KXETH15M-26APR020945-00,2026-04-02T09:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021000-00,2026-04-02T10:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021000-00,2026-04-02T10:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021015-00,2026-04-02T10:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021015-00,2026-04-02T10:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021030-00,2026-04-02T10:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021030-00,2026-04-02T10:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021045-00,2026-04-02T10:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021045-00,2026-04-02T10:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021100-00,2026-04-02T11:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021100-00,2026-04-02T11:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021115-00,2026-04-02T11:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021115-00,2026-04-02T11:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021130-00,2026-04-02T11:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021130-00,2026-04-02T11:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021145-00,2026-04-02T11:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021145-00,2026-04-02T11:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021200-00,2026-04-02T12:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021200-00,2026-04-02T12:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021215-00,2026-04-02T12:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021215-00,2026-04-02T12:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021230-00,2026-04-02T12:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021230-00,2026-04-02T12:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021245-00,2026-04-02T12:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021245-00,2026-04-02T12:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021300-00,2026-04-02T13:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021300-00,2026-04-02T13:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021315-00,2026-04-02T13:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021315-00,2026-04-02T13:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021330-00,2026-04-02T13:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021330-00,2026-04-02T13:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021345-00,2026-04-02T13:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021345-00,2026-04-02T13:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021400-00,2026-04-02T14:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021400-00,2026-04-02T14:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021415-00,2026-04-02T14:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021415-00,2026-04-02T14:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021430-00,2026-04-02T14:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021430-00,2026-04-02T14:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021445-00,2026-04-02T14:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021445-00,2026-04-02T14:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021500-00,2026-04-02T15:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021500-00,2026-04-02T15:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021515-00,2026-04-02T15:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021515-00,2026-04-02T15:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021530-00,2026-04-02T15:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021530-00,2026-04-02T15:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021545-00,2026-04-02T15:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021545-00,2026-04-02T15:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021600-00,2026-04-02T16:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021600-00,2026-04-02T16:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021615-00,2026-04-02T16:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021615-00,2026-04-02T16:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021630-00,2026-04-02T16:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021630-00,2026-04-02T16:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021645-00,2026-04-02T16:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021645-00,2026-04-02T16:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021700-00,2026-04-02T17:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021700-00,2026-04-02T17:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021715-00,2026-04-02T17:15:00+00:00,rejected,,,,,,
KXETH15M-26APR021715-00,2026-04-02T17:15:00+00:00,rejected,,,,,,
KXBTC15M-26APR021730-00,2026-04-02T17:30:00+00:00,rejected,,,,,,
KXETH15M-26APR021730-00,2026-04-02T17:30:00+00:00,rejected,,,,,,
KXBTC15M-26APR021745-00,2026-04-02T17:45:00+00:00,rejected,,,,,,
KXETH15M-26APR021745-00,2026-04-02T17:45:00+00:00,rejected,,,,,,
KXBTC15M-26APR021800-00,2026-04-02T18:00:00+00:00,rejected,,,,,,
KXETH15M-26APR021800-00,2026-04-02T18:00:00+00:00,rejected,,,,,,
KXBTC15M-26APR021815-00,2026-04-02T18:15:00+00:00,rejected,,,,,,
